stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
891085000410,"Ballasalla, Meadow Court",,54.094520568847656,-4.6298723220825195,,,,,,0
891085000408,"Ballasalla, Railway Station",,54.09596633911133,-4.6297383308410645,,,,,,0
891085000406,"Ballasalla, Douglas Road northbound",,54.098304748535156,-4.628361225128174,,,,,,0
891085000404,"Ballasalla, old Whitestone garage",,54.099403381347656,-4.625143527984619,,,,,,0
891085000402,"Ballasalla, Glashen Close entrance",,54.1009407043457,-4.620821475982666,,,,,,0
891085010408,"Orrisdale Road, Glashen Garey",,54.10490036010742,-4.612341403961182,,,,,,0
891085010404,"Orrisdale Road junction",,54.10712432861328,-4.6065850257873535,,,,,,0
891085010406,"Fairy Bridge, Ballastrang entrance",,54.113216400146484,-4.597325325012207,,,,,,0
891085010402,"Fairy Bridge, Ballagloney farm entrance",,54.11482238769531,-4.594902038574219,,,,,,0
891085000314,"Santon Station, towards Douglas",,54.118141174316406,-4.587635040283203,,,,,,0
891085000312,"Santon, Old School, towards Douglas",,54.121253967285156,-4.5789313316345215,,,,,,0
891085000310,"Santon, Brown Cow Hill layby",,54.12382125854492,-4.573896884918213,,,,,,0
891085000308,"Newtown, towards Douglas",,54.131187438964844,-4.566129207611084,,,,,,0
891085000306,"Mount Murray, Ballacutchell Road",,54.135169982910156,-4.56183385848999,,,,,,0
891085000304,"Mount Murray, The Forge, shelter",,54.139892578125,-4.548008441925049,,,,,,0
891085000302,"Richmond Hill, Horses Home northbound",,54.141292572021484,-4.541499137878418,,,,,,0
891085010306,"New Castletown Road, Four Roads",,54.1455192565918,-4.523262977600098,,,,,,0
891085010304,"New Castletown Road, Hampton Farm",,54.14792251586914,-4.518576622009277,,,,,,0
891085010302,"New Castletown Road, Anagh Coar shelter",,54.149757385253906,-4.515887260437012,,,,,,0
891085000210,"Douglas, New Castletown Road, Harcroft Meadows",,54.152809143066406,-4.510072231292725,,,,,,0
891085000208,"Douglas, Groves Road, Saddle Mews",,54.15287399291992,-4.507232666015625,,,,,,0
891085000206,"Douglas, National Sports Centre, layby",,54.152099609375,-4.504727363586426,,,,,,0
891085000204,"Douglas, Power Station shelter",,54.15035629272461,-4.5027756690979,,,,,,0
891085020103,"Douglas, Peel Road, Pulrose Bridge",,54.15071487426758,-4.496257305145264,,,,,,0
891085020104,"Douglas, Peel Road, Brown Bobby",,54.14985,-4.49123,,,,,,0
891085020162,"Douglas, Circular Road, Hillside Avenue junction",,54.1495361328125,-4.486246585845947,,,,,,0
891085020106,"Douglas, Circular Road, Capital House",,54.150726318359375,-4.483737945556641,,,,,,0
891085020107,"Douglas, Prospect Hill, Finch Road junction",,54.150386,-4.481041,,,,,,0
891085000910,"Port St Mary, High Street",,54.073787689208984,-4.738663196563721,,,,,,0
891085000906,"Port St Mary, Carrick",,54.075321197509766,-4.737926006317139,,,,,,0
891085000904,"Port St Mary, school layby",,54.07810974121094,-4.740149974822998,,,,,,0
891085000902,"Port St Mary Railway Station",,54.08031463623047,-4.7420735359191895,,,,,,0
891085000810,"Port Erin, Four Roads",,54.083505,-4.74418,,,,,,0
891085000811,"Port Erin, Rheyrt y Chrink",,54.084511,-4.746208,,,,,,0
891085000803,"Port Erin, Ballamaddrell",,54.085025,-4.749361,,,,,,0
891085000818,"Port Erin, Bay View Road, Nelson Street",,54.08742141723633,-4.757228374481201,,,,,,0
891085000812,"Port Erin, Bay View Road, Harrison Street",,54.08761215209961,-4.754245758056641,,,,,,0
891085000806,"Port Erin, Bay View Road, Ballakneale Avenue",,54.087562561035156,-4.751372814178467,,,,,,0
891085000813,"Port Erin, opposite Ponyfields",,54.08827209472656,-4.748499393463135,,,,,,0
891085011908,"Ballafesson Road, Barrack Road",,54.09028625488281,-4.74491548538208,,,,,,0
891085011906,"Ballafesson Road, Qualtroughs Lane",,54.09152,-4.743361,,,,,,0
891085011904,"Ballafesson Farm",,54.092103,-4.741656,,,,,,0
891085011902,"Ballagawne, shelter",,54.090386,-4.733961,,,,,,0
891085010712,"Colby, Carrick Bay View",,54.091878,-4.725097,,,,,,0
891085010710,"Colby, Croit-e-Caley shelter",,54.092506408691406,-4.721012592315674,,,,,,0
891085010708,"Colby, Level northbound",,54.093528747558594,-4.7172064781188965,,,,,,0
891085010706,"Colby, Belle Abbey Road",,54.095619201660156,-4.710548400878906,,,,,,0
891085010704,"Colby Bridge, layby",,54.09627914428711,-4.705112457275391,,,,,,0
891085010702,"Colby, Cronk--y-Thatcher",,54.09630584716797,-4.698052883148193,,,,,,0
891085000712,"Ballabeg, Vicarage Close",,54.099700927734375,-4.682300090789795,,,,,,0
891085000710,"Ballabeg Hall",,54.10068130493164,-4.680564880371094,,,,,,0
891085000708,"Ballabeg, Friary Park entrance",,54.09907150268555,-4.67787504196167,,,,,,0
891085000704,"Ballabeg Railway Station",,54.09226608276367,-4.675382137298584,,,,,,0
891085000702,"Ballakeighen Farm",,54.0836067199707,-4.674386024475098,,,,,,0
891085000622,"Castletown, Ballalough layby",,54.07777786254883,-4.663269519805908,,,,,,0
891085020101,"Douglas, Peel Road, Quarter Bridge",,54.155051,-4.501106,,,,,,0
891085020159,"Douglas, Alexander Drive, Wychwood House",,54.15704345703125,-4.494158744812012,,,,,,0
891085000147,"Douglas, Somerset Road, St Ninians",,54.16392517089844,-4.484078407287598,,,,,,0
891085003101,"Douglas, Ballanard Road, Port-e-Chee",,54.16730499267578,-4.486069202423096,,,,,,0
891085003110,"Douglas, Willaston, school shelter",,54.170936584472656,-4.481628894805908,,,,,,0
891085020108,"Douglas, Victoria Street, Dukes Street",,54.149253845214844,-4.477057933807373,,,,,,0
891085001101,"Douglas, Cooil Road, Cooil Drive",,54.14779281616211,-4.524374485015869,,,,,,0
891085001103,"Cooil Road, Robinsons",,54.15144729614258,-4.532670974731445,,,,,,0
891085001105,"IOM Business Park, Zurich & Canada Life",,54.15403366088867,-4.535150051116943,,,,,,0
891085001114,"Vicarage Road, opposite Rose Hill Mews",,54.156864166259766,-4.528697967529297,,,,,,0
891085001610,"Vicarage Road, Meadow Crescent",,54.15868377685547,-4.517128944396973,,,,,,0
891085001611,"Vicarage Road, Willowbrook Gardens",,54.158329010009766,-4.520458221435547,,,,,,0
891085012105,"Farmhill, Stevenson Way, Manor Road junction",,54.15717315673828,-4.526288032531738,,,,,,0
891085012106,"Farmhill, Stevenson Way , Manor Drive",,54.15424346923828,-4.525482177734375,,,,,,0
891085012107,"Farmhill, Stevenson Way, opposite Hill Top View",,54.15262985229492,-4.5228753089904785,,,,,,0
891085010313,"Anagh Coar, Hibbin Way",,54.15067672729492,-4.520650386810303,,,,,,0
891085010314,"Anagh Coar, Hibbin Avenue",,54.14937210083008,-4.521806240081787,,,,,,0
891085010315,"Anagh Coar, Tramman Park",,54.14799880981445,-4.5210795402526855,,,,,,0
891085010316,"Anagh Coar, The Link",,54.148250579833984,-4.51863956451416,,,,,,0
891085010317,"Anagh Coar, Urley Walk",,54.14936065673828,-4.5169477462768555,,,,,,0
891085000117,"Douglas, Loch Promenade, Granville Street",,54.1523323059082,-4.478296756744385,,,,,,0
891085000118,"Douglas, Harris Promenade, Gaiety Theatre",,54.154911041259766,-4.478186130523682,,,,,,0
891085000119,"Douglas, Central Promenade, Esplanade Lane",,54.158374,-4.476105,,,,,,0
891085000120,"Douglas, Central Promenade, Mona Drive",,54.160255,-4.474425,,,,,,0
891085000121,"Douglas, Central Promenade, Palace Hotel/Casino",,54.162750244140625,-4.470959663391113,,,,,,0
891085000122,"Douglas, Queens Promenade, Picadilly Court",,54.164764404296875,-4.4676666259765625,,,,,,0
891085000123,"Douglas, Queens Promenade, Regency Hotel",,54.166082,-4.465181,,,,,,0
891085003213,"Onchan, No 9 Falkland Drive",,54.16898727416992,-4.451107025146484,,,,,,0
891085003215,"Onchan, Royal Avenue Glen entrance",,54.16929626464844,-4.4529290199279785,,,,,,0
891085003217,"Onchan, Royal Avenue, Alberta Drive",,54.17076110839844,-4.453377723693848,,,,,,0
891085003219,"Onchan, No 143 Royal Avenue",,54.17266845703125,-4.4539265632629395,,,,,,0
891085003221,"Onchan, Royal Avenue, Auburn Road",,54.174156188964844,-4.4543137550354,,,,,,0
891085013901,"Onchan, Avondale Road/Mount View Road",,54.17540740966797,-4.45708703994751,,,,,,0
891085013903,"Hillberry Road/Ballachurry",,54.17658996582031,-4.460657119750977,,,,,,0
891085013909,"Highfield Crescent, Willow Close",,54.17934036254883,-4.467584133148193,,,,,,0
891085013910,"Highfield Crescent, Seafield Crescent",,54.18085861206055,-4.469775199890137,,,,,,0
891085013911,"Birch Hill Crescent, Highfield close",,54.182167053222656,-4.472062110900879,,,,,,0
891085013912,"Birch Hill Crescent",,54.1832275390625,-4.469916820526123,,,,,,0
891085013913,"Birch Hiill Crescent, shop",,54.181304931640625,-4.464595794677734,,,,,,0
891085013914,"Birch Hill Crescent, Kaighen's Lane",,54.1794319152832,-4.463278293609619,,,,,,0
891085013905,"Hillberry Road/Lhon Dhoo Close",,54.178314208984375,-4.465213775634766,,,,,,0
891085013907,"Hillberry Road/Heywood Park",,54.17924880981445,-4.469067096710205,,,,,,0
891085013404,"Hailwood Avenue, Duck Pond shelter",,54.17753601074219,-4.4744086265563965,,,,,,0
891085013407,"Hailwood Avenue, opposite Campion Way",,54.17926788330078,-4.476451396942139,,,,,,0
891085013402,"Hailwood Avenue, Cronk-y-Berry school layby",,54.178680419921875,-4.478433609008789,,,,,,0
891085003125,"Douglas, Watterson Lane, Cronk y Berry junction",,54.17681121826172,-4.480010032653809,,,,,,0
891085003123,"Douglas, Watterson Lane, Fenella Avenue",,54.17461013793945,-4.483388900756836,,,,,,0
891085003121,"Douglas, Watterson Lane, Ballanard Court",,54.17115020751953,-4.488189697265625,,,,,,0
891085003115,"Douglas, Ballanard Road, Norwood Drive",,54.16666030883789,-4.485452651977539,,,,,,0
891085020123,"Douglas, Ballaquayle Road, St Ninians Shelter",,54.164546966552734,-4.483450889587402,,,,,,0
891085020124,"Douglas, Woodbourne Road, RC School",,54.16276931762695,-4.4832963943481445,,,,,,0
891085020125,"Douglas, Woodbourne Road, Avondale shelter",,54.16093444824219,-4.484819412231445,,,,,,0
891085020126,"Douglas, Woodbourne Road, Hilary Road shelter",,54.15753936767578,-4.486214637756348,,,,,,0
891085020127,"Douglas, Woodbourne Road, opp Woodbourne Square",,54.156172,-4.485431,,,,,,0
891085020128,"Douglas, Prospect Terrace",,54.155,-4.484722,,,,,,0
891085020129,"Douglas, Bucks Road, Christian Road junction",,54.152591,-4.483886,,,,,,0
891085000502,"Airport cargo terminal, towards Douglas",,54.08896,-4.63249,,,,,,0
891085000504,"Ronaldsway Airport entrance, towards Douglas",,54.086762,-4.634823,,,,,,0
891085003107,"Douglas, Willaston, Snaefell Road, Greeba Road",,54.175052642822266,-4.480751991271973,,,,,,0
891085003108,"Douglas, Willaston, Snaefell Road No 60",,54.173770904541016,-4.481325149536133,,,,,,0
891085003109,"Douglas, Willaston, Snaefell Road shelter",,54.1726188659668,-4.482372760772705,,,,,,0
891085003111,"Douglas, Willaston, Tynwald Road, dip",,54.169307708740234,-4.481567859649658,,,,,,0
891085003112,"Douglas, Willaston, Tynwald Road, Sulby Road",,54.16896438598633,-4.482224941253662,,,,,,0
891085003113,"Douglas, Willaston, Tynwald Road, Baldwin Road",,54.16805648803711,-4.484446048736572,,,,,,0
891085003114,"Douglas, Willaston, Barrule Road shelter",,54.168373107910156,-4.486019134521484,,,,,,0
891085000807,"Port Erin, Castletown Road",,54.085077,-4.749067,,,,,,0
891085000808,"Port Erin, Southlands",,54.084511,-4.746208,,,,,,0
891085000809,"Port Erin, Four Roads, Holmcroft",,54.08347,-4.744081,,,,,,0
891085000901,"Port St Mary Station",,54.08104705810547,-4.742907524108887,,,,,,0
891085000903,"Port St Mary Promenade",,54.078025817871094,-4.739837646484375,,,,,,0
891085000905,"Port St Mary, Carrick Apartments",,54.07560348510742,-4.737593173980713,,,,,,0
891085000907,"Port St Mary, Park Road",,54.07272720336914,-4.739404678344727,,,,,,0
891085000908,"Port St Mary, Queens Road",,54.07166290283203,-4.738598823547363,,,,,,0
891085000912,"Port St Mary, Beach Road, Creggan Lea",,54.07969284057617,-4.738592147827148,,,,,,0
891085011806,"Gansey, Beach Road, Water Edge Northbound",,54.082942962646484,-4.7300519943237305,,,,,,0
891085011804,"Gansey, Shore Road, Avondale northbound",,54.084372,-4.726503,,,,,,0
891085011802,"Gansey, Shore Hotel",,54.085018157958984,-4.720902919769287,,,,,,0
891085000128,"Douglas, Ridgeway Street, City Hall",,54.148555755615234,-4.480565547943115,,,,,,0
891085000129,"Douglas, Prospect Hill, Prospect Hotel",,54.150264739990234,-4.4810566902160645,,,,,,0
891085000130,"Douglas, Bucks Road, Tynwald Street",,54.151904,-4.4834,,,,,,0
891085000131,"Douglas, Rosemount, Trinity Church",,54.154296,-4.484788,,,,,,0
891085000132,"Douglas, Woodbourne Road, Woodbourne Square",,54.156774,-4.485907,,,,,,0
891085000133,"Douglas, Woodbourne Road, Albany Lane",,54.15803146362305,-4.486828804016113,,,,,,0
891085000134,"Douglas, Woodbourne Road, Murrays Road",,54.15962219238281,-4.486166954040527,,,,,,0
891085000127,"Douglas, Ballaquayle Road, St Ninians School",,54.164649963378906,-4.483758926391602,,,,,,0
891085003102,"Douglas, Willaston, 1st stop",,54.16836166381836,-4.486417293548584,,,,,,0
891085003104,"Douglas, Willaston,  Keppel Road, Mannin Road",,54.171722412109375,-4.484738826751709,,,,,,0
891085003105,"Douglas, Willaston, Keppel Road No 47",,54.17311477661133,-4.4843010902404785,,,,,,0
891085003106,"Douglas, Willaston, Keppel Road No 95",,54.175113677978516,-4.481617450714111,,,,,,0
891085000135,"Douglas, Woodbourne Road, St Mary's RC School",,54.16258239746094,-4.483700275421143,,,,,,0
891085003103,"Douglas, Willaston, shops shelter",,54.17080307006836,-4.48520040512085,,,,,,0
891085011801,"Gansey, opposite Shore Hotel",,54.08494186401367,-4.720634460449219,,,,,,0
891085011803,"Gansey, Shore Road, Avondale southbound",,54.08411407470703,-4.727321147918701,,,,,,0
891085011805,"Gansey, Beach Road, Water Edge Southbound",,54.08302307128906,-4.729666233062744,,,,,,0
891085000913,"Port St Mary, Beach Road, Creggan Lea junction",,54.079742431640625,-4.738323211669922,,,,,,0
891085013113,"Cronkbourne Village, Beechwood Rise",,54.16960525512695,-4.49365234375,,,,,,0
891085013107,"Cronkbourne Village, No 12",,54.1689567565918,-4.497377872467041,,,,,,0
891085001803,"Nobles Hospital South Drive, towards Douglas",,54.17094039916992,-4.506947040557861,,,,,,0
891085013702,"Ballachrink Drive southbound, shop",,54.178454,-4.450111,,,,,,0
891085013703,"Ballachrink Drive southbound/Snaefell Crescent",,54.179983,-4.450638,,,,,,0
891085013704,"Ballachrink southbound, School Road",,54.179117,-4.452958,,,,,,0
891085013705,"Ballachrink southbound, School shelter",,54.17756,-4.453458,,,,,,0
891085013818,"Onchan, No 9 Windermere Drive",,54.17750549316406,-4.447369575500488,,,,,,0
891085013815,"Onchan, No 20 Windermere Drive",,54.176475524902344,-4.446167945861816,,,,,,0
891085013814,"Onchan, No 55 Windermere Drive",,54.1759147644043,-4.444408416748047,,,,,,0
891085013812,"Onchan, Groudle Road/Windermere Drive junction",,54.174720764160156,-4.444570541381836,,,,,,0
891085013810,"Onchan, Groudle Road/Fairway Close",,54.17436599731445,-4.448653697967529,,,,,,0
891085013806,"Onchan, No 27 Harbour Road",,54.17186737060547,-4.448813438415527,,,,,,0
891085013804,"Onchan, Sunningdale Drive Eskdale junction",,54.170738220214844,-4.449025630950928,,,,,,0
891085013802,"Onchan, No 25 Eskdale Road",,54.169471740722656,-4.449728488922119,,,,,,0
891085003209,"Onchan, Whitebridge Road",,54.176734924316406,-4.451087474822998,,,,,,0
891085013707,"Ballachrink Drive northbound, shop",,54.178454,-4.450111,,,,,,0
891085010311,"Anagh Coar, Lheannag Park",,54.150895,-4.515806,,,,,,0
891085010312,"Anagh Coar, Darragh, The Passage",,54.151023864746094,-4.5185041427612305,,,,,,0
891085012101,"Farmhill, Stevenson Way, Springfield Grange",,54.15153884887695,-4.52151346206665,,,,,,0
891085012103,"Farmhill, Stevenson Way, Farmhill Stores",,54.15519332885742,-4.52696418762207,,,,,,0
891085001113,"Vicarage Road, Rose Hill Mews",,54.15667724609375,-4.529072284698486,,,,,,0
891085001110,"IOM Business Park, Manx Telecom",,54.15422439575195,-4.533895969390869,,,,,,0
891085001104,"Cooil Road, roundabout",,54.15281677246094,-4.535666465759277,,,,,,0
891085001106,"Braddan, Cooil Road, B & Q",,54.15072250366211,-4.530592441558838,,,,,,0
891085001102,"Douglas, Cooil Road, Close Fletcher",,54.147369384765625,-4.523244857788086,,,,,,0
891085000160,"Douglas, Glencrutchery Road, Mountain View",,54.16679000854492,-4.480742931365967,,,,,,0
891085000161,"Douglas, Glencrutchery Road, Greenfield Road",,54.16859817504883,-4.47681188583374,,,,,,0
891085000162,"Douglas, Glencrutchery Road, Ian Cannell Court",,54.169207,-4.474904,,,,,,0
891085000163,"Douglas, Glencrutchery Road, Second Avenue",,54.17060852050781,-4.471333026885986,,,,,,0
891085000164,"Douglas, Glencrutchery Road, Third Avenue",,54.17100524902344,-4.470337390899658,,,,,,0
891085003201,"Onchan, Governors Road, Blackberry Lane",,54.172237396240234,-4.464901447296143,,,,,,0
891085003203,"Onchan, Wybourne Drive junction",,54.17279815673828,-4.461349964141846,,,,,,0
891085003205,"Onchan, Queens Road",,54.17319107055664,-4.458990097045898,,,,,,0
891085003207,"Onchan, Manx Arms Hotel",,54.17425537109375,-4.455642223358154,,,,,,0
891085003301,"Whitebridge, Ballakilmartin",,54.18360900878906,-4.4426398277282715,,,,,,0
891085003303,"Whitebridge, Begoade Road",,54.186851501464844,-4.439085483551025,,,,,,0
891085003305,"Whitebridge Straight, Fun Barn",,54.19145202636719,-4.430872440338135,,,,,,0
891085003307,"Baldrine, Liverpool Arms",,54.193754,-4.425393,,,,,,0
891085003309,"Baldrine, Ballamenagh Road",,54.19751739501953,-4.4173054695129395,,,,,,0
891085003311,"Baldrine, Methodist Hall",,54.20176315307617,-4.412528038024902,,,,,,0
